time, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, cc_state, cc_param, bw_max, transit, 
15576548, 400, 371, 15572374, 14339564, 38099, 0, 611405, 617935, 600838, 53048, 2478, 1440, 23356, 9, 8, 0, 0, 0, 1, 611408, 122587, 37051,
15583779, 400, 373, 15583779, 14982941, 38099, 0, 600838, 615798, 600838, 60819, 2478, 1440, 23275, 9, 8, 0, 0, 0, 1, 611408, 122587, 36337,
15599823, 401, 373, 15583779, 14982941, 38099, 0, 600838, 615798, 600838, 60819, 2478, 1440, 23275, 9, 8, 0, 0, 0, 1, 611408, 122587, 37777,
15623098, 402, 373, 15583779, 14982941, 38099, 0, 600838, 615798, 600838, 60819, 2478, 1440, 23275, 9, 8, 0, 0, 0, 1, 611408, 122587, 39217,
15758533, 402, 375, 15758533, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 1, 0, 0, 1, 611405, 122587, 37722,
15758533, 403, 375, 15758533, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 39162,
15779519, 403, 376, 15779519, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 1, 0, 0, 1, 611405, 122587, 37722,
15779519, 404, 376, 15779519, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 38380,
15790505, 404, 377, 15790505, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 1, 0, 0, 1, 611405, 122587, 36940,
15790505, 405, 377, 15790505, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 36995,
15801491, 405, 378, 15801491, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 35555,
15812477, 405, 379, 15812477, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 34115,
15823463, 405, 380, 15823463, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 32675,
15834449, 405, 381, 15834449, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 31235,
15845435, 405, 382, 15845435, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 29795,
15856421, 405, 383, 15856421, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 28355,
15856421, 406, 383, 15856421, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 28410,
15867407, 406, 384, 15867407, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 26970,
15878393, 406, 385, 15878393, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 25530,
15894330, 406, 386, 15894330, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 24090,
15917685, 406, 387, 15917685, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 22650,
15941041, 406, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 21210,
15954396, 406, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 1, 0, 1, 611405, 122587, 21210,
15954396, 407, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 22650,
15954396, 408, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 24090,
15954396, 409, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 25530,
15954396, 410, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 26970,
15954396, 411, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 28410,
15954396, 412, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
15963375, 413, 388, 15941041, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
15964396, 413, 389, 15964396, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
15986629, 414, 389, 15964396, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
15987752, 414, 390, 15987752, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16009883, 415, 390, 15987752, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16011108, 415, 391, 16011108, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16033138, 416, 391, 16011108, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16034463, 416, 392, 16034463, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16056392, 417, 392, 16034463, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16057819, 417, 393, 16057819, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16079646, 418, 393, 16057819, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16081175, 418, 394, 16081175, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16102900, 419, 394, 16081175, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16104530, 419, 395, 16104530, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16126154, 420, 395, 16104530, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16127886, 420, 396, 16127886, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16149408, 421, 396, 16127886, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16151242, 421, 397, 16151242, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16172662, 422, 397, 16151242, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16174597, 422, 398, 16174597, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16195916, 423, 398, 16174597, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2478, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16197953, 423, 399, 16197953, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16219170, 424, 399, 16197953, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16221228, 424, 400, 16221228, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16242425, 425, 400, 16221228, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16244503, 425, 401, 16244503, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
16265679, 426, 401, 16244503, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 31290,
16288933, 427, 401, 16244503, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 32730,
16312187, 428, 401, 16244503, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 34170,
16335441, 429, 401, 16244503, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 35610,
16358695, 430, 401, 16244503, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 37050,
16379938, 430, 402, 16379938, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 35610,
16381949, 431, 402, 16379938, 15147128, 38099, 0, 611405, 615249, 600838, 60819, 2373, 1440, 23255, 9, 8, 0, 0, 0, 1, 611405, 122587, 37050,
16391343, 431, 404, 16391343, 15790505, 33337, 0, 600838, 613448, 600838, 60819, 2373, 1440, 26499, 9, 8, 0, 0, 0, 2, 611405, 122587, 36337,
16565801, 431, 406, 16565801, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 1, 0, 0, 2, 611405, 122587, 34842,
16565801, 432, 406, 16565801, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 1, 0, 0, 2, 611405, 122587, 34897,
16586787, 432, 407, 16586787, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 1, 0, 0, 2, 611405, 122587, 33457,
16597773, 432, 408, 16597773, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 1, 0, 0, 2, 611405, 122587, 32017,
16597773, 433, 408, 16597773, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 0, 0, 0, 2, 611405, 122587, 33457,
16608759, 433, 409, 16608759, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 1, 0, 0, 2, 611405, 122587, 32017,
16608759, 434, 409, 16608759, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 0, 0, 0, 2, 611405, 122587, 33457,
16619745, 434, 410, 16619745, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 1, 0, 0, 2, 611405, 122587, 32017,
16619745, 435, 410, 16619745, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 0, 0, 0, 2, 611405, 122587, 33457,
16630731, 435, 411, 16630731, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 1, 0, 0, 2, 611405, 122587, 32017,
16630731, 436, 411, 16630731, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 0, 1, 0, 2, 611405, 122587, 32669,
16630731, 437, 411, 16630731, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26499, 9, 8, 0, 1, 0, 2, 611405, 122587, 32724,
16641717, 437, 412, 16641717, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 31284,
16652703, 437, 413, 16652703, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 29844,
16663689, 437, 414, 16663689, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 28404,
16663689, 438, 414, 16663689, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 28459,
16674675, 438, 415, 16674675, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 27019,
16685661, 438, 416, 16685661, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 25579,
16701051, 438, 417, 16701051, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 24139,
16724305, 438, 418, 16724305, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 22699,
16747559, 438, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 21259,
16760813, 438, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 1, 0, 1, 611405, 122587, 21259,
16760813, 439, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 22699,
16760813, 440, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 24139,
16760813, 441, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 25579,
16760813, 442, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16760813, 443, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16766442, 444, 419, 16747559, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 29899,
16770813, 444, 420, 16770813, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16792929, 445, 420, 16770813, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 29899,
16794067, 445, 421, 16794067, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 2373, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16817321, 445, 422, 16817321, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16819416, 446, 422, 16817321, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16840575, 446, 423, 16840575, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16845903, 447, 423, 16840575, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16863830, 447, 424, 16863830, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16872390, 448, 424, 16863830, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16887084, 448, 425, 16887084, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16898877, 449, 425, 16887084, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16910338, 449, 426, 16910338, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16925364, 450, 426, 16910338, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16933592, 450, 427, 16933592, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16951851, 451, 427, 16933592, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16956846, 451, 428, 16956846, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
16978338, 452, 428, 16956846, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
16980100, 452, 429, 16980100, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
17003354, 452, 430, 17003354, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 25579,
17004825, 453, 430, 17003354, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 27019,
17031312, 454, 430, 17003354, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 28459,
17057799, 455, 430, 17003354, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 29899,
17084286, 456, 430, 17003354, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 31339,
17110773, 457, 430, 17003354, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 32779,
17137260, 458, 430, 17003354, 15954396, 33337, 0, 611405, 613193, 600838, 60819, 1953, 1440, 26488, 9, 8, 0, 0, 0, 1, 611405, 122587, 34219,
17209178, 458, 432, 17209178, 16597773, 33337, 0, 611405, 612970, 600838, 55393, 1953, 1440, 26478, 9, 8, 1, 0, 0, 1, 611405, 122587, 32724,
17209178, 459, 432, 17209178, 16597773, 33337, 0, 611405, 612970, 600838, 55393, 1953, 1440, 26478, 9, 8, 0, 0, 0, 1, 611405, 122587, 34164,
17230164, 459, 433, 17230164, 16597773, 33337, 0, 611405, 612970, 600838, 55393, 1953, 1440, 26478, 9, 8, 1, 0, 0, 1, 611405, 122587, 32724,
17230164, 460, 433, 17230164, 16597773, 33337, 0, 611405, 612970, 600838, 55393, 1953, 1440, 26478, 9, 8, 0, 0, 0, 1, 611405, 122587, 34164,
17236124, 460, 435, 17236124, 16630731, 33337, 0, 605393, 612023, 600838, 57845, 1953, 1440, 26437, 9, 8, 1, 0, 0, 1, 611405, 122587, 32072,
17236124, 461, 435, 17236124, 16630731, 33337, 0, 605393, 612023, 600838, 57845, 1953, 1440, 26437, 9, 8, 0, 0, 0, 1, 611405, 122587, 33512,
17246543, 461, 436, 17246543, 16630731, 33337, 0, 605393, 612023, 600838, 57845, 1953, 1440, 26437, 9, 8, 1, 0, 0, 1, 611405, 122587, 33457,
17372218, 461, 438, 17372218, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 1, 0, 0, 1, 611405, 122587, 31962,
17372218, 462, 438, 17372218, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 33402,
17393204, 462, 439, 17393204, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 1, 0, 0, 1, 611405, 122587, 31962,
17393204, 463, 439, 17393204, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 33402,
17404190, 463, 440, 17404190, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 1, 0, 0, 1, 611405, 122587, 31962,
17404190, 464, 440, 17404190, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 33402,
17415176, 464, 441, 17415176, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 1, 0, 0, 1, 611405, 122587, 31962,
17415176, 465, 441, 17415176, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 33402,
17426162, 465, 442, 17426162, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 1, 0, 0, 1, 611405, 122587, 31962,
17426162, 466, 442, 17426162, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1953, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 33402,
17437148, 466, 443, 17437148, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 1, 0, 0, 1, 611405, 122587, 31962,
17437148, 467, 443, 17437148, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 32620,
17437148, 468, 443, 17437148, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 32675,
17448134, 468, 444, 17448134, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 31235,
17459120, 468, 445, 17459120, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 29795,
17470106, 468, 446, 17470106, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 28355,
17470106, 469, 446, 17470106, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 28410,
17493795, 469, 447, 17493795, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 26970,
17520282, 469, 448, 17520282, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 25530,
17546769, 469, 449, 17546769, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 24090,
17573256, 469, 450, 17573256, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 22650,
17599743, 469, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 21210,
17616230, 469, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 1, 0, 1, 611405, 122587, 21210,
17616230, 470, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 22650,
17616230, 471, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 24090,
17616230, 472, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 25530,
17616230, 473, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 26970,
17616230, 474, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 28410,
17621848, 475, 451, 17599743, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
17626230, 475, 452, 17626230, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 28410,
17648281, 476, 452, 17626230, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
17652717, 476, 453, 17652717, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 28410,
17674714, 477, 453, 17652717, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
17679204, 477, 454, 17679204, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 28410,
17701147, 478, 454, 17679204, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
17705691, 478, 455, 17705691, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 28410,
17727580, 479, 455, 17705691, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 29850,
17732178, 479, 456, 17732178, 16760813, 33337, 0, 611405, 611946, 600838, 57845, 1597, 1440, 26434, 9, 8, 0, 0, 0, 1, 611405, 122587, 28410,
